uniprot_id,protein,gene,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
Q9Y237,PIN4_HUMAN,PIN4,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 4,17.554430365001423,17.423791907370617,NA,17.764265336620568,17.946574018056385,17.768453430324133,16.66546332356557,18.349191231332863,18.502868906982243,17.715077811190824,16.487992560413396,18.128943617437443,18.16124561361637,17.892417506680054,16.890586524991452,17.279586160623037,17.203297184062254,16.871058354433085,17.975982221610693,17.92107703184998,18.355673786110348,17.860254435951894,18.507943562430526,17.47530766387609,18.045470488524497,17.73556677116887,18.30118220025942,17.94633287644367,18.470131196179132,18.0167758905772,17.510582693652747,17.507748707570933,17.79829689060285,16.883569963591672,17.89121488602158,18.42574500664724,18.117273908027588,17.965931231142605
P52788,SPSY_HUMAN,SMS,Spermine synthase,NA,NA,NA,17.453389778895097,17.491323202516707,18.83994186837324,16.405643081260823,18.44263610440784,17.571335189142765,17.716110269926936,16.198210745422134,16.992228751957704,18.19785214556439,18.172103549338935,18.206313527452387,17.721329126357542,NA,16.647909029510146,16.995021790076393,17.147343916337075,18.342179101116514,17.06018823836145,17.442933704086123,18.56531169946226,18.09107069657986,18.440931774665938,17.413475691390076,17.611272894462736,17.836755504520347,17.911487163134005,18.284003063683336,17.278186039208197,17.060652292519478,17.826124543146186,17.848602796091896,17.80281631024918,18.45010682311765,18.121504472004066
Q9UKV8,AGO2_HUMAN,AGO2,Protein argonaute-2,17.308588854010683,NA,17.53533619495764,18.27675398220668,17.639670869672255,17.38028684282174,18.25004965231253,17.603344865463292,18.281082707966302,18.10299017220208,17.353718127626482,18.192207770939582,17.53769231272295,17.21647145957519,18.55985267459192,18.261912198100365,18.224712985737483,16.695207987582293,18.763174681563136,18.014420233615795,17.956488485887096,18.26833454696216,18.553250928045,16.542784141687964,17.51934705035064,17.20101743081825,17.45119035722677,17.468090825561397,17.262483006126743,17.2472657633469,17.185679904456855,17.522675400716654,17.398383838491043,17.555861369224633,17.227315667647606,18.048805136548705,17.06718275689415,17.689889529792396
Q8NI37,PPTC7_HUMAN,PPTC7,Protein phosphatase PTC7 homolog,17.49402668113919,NA,NA,17.835234907397872,18.35731617637556,18.838004901414703,NA,17.645609778201475,16.855816802617902,17.775201656887226,NA,17.57028441510438,17.535751798452026,17.545098561554756,17.563265214296173,NA,17.356747753198274,NA,NA,NA,18.259305885262492,NA,NA,17.028863163136243,18.83560057491178,18.558936433229988,17.771937776455665,16.968634244411373,17.71528148519402,18.034942120163485,18.34274408868009,18.285375711581416,17.781944265180453,17.51589194880292,18.506543636656524,16.93410348536361,17.53098286695272,18.237503215608566
Q15293,RCN1_HUMAN,RCN1,Reticulocalbin-1,17.58484163318023,17.535748661054317,17.371900896466922,17.734148486692938,17.455996804429365,18.279732273137803,17.920533671980145,17.39932965427158,17.16373449480636,16.92446986486571,18.16407657417105,17.096399513400655,17.893198749751114,17.93947318968156,17.23455101630013,17.666705012435607,16.467396747431707,17.779126893319535,17.172357481072247,17.869416088139754,17.67007038515037,18.190374969012584,17.34726370636737,17.781983101048446,18.006674219720978,18.067423070079087,18.097039607181955,17.751725878542732,17.674941050572816,16.884345404523476,17.782471316345692,17.17076474788991,16.515698705375545,16.150348824667397,17.288626106329772,17.18455253736814,17.2664422676498,17.273444224639075
Q9BZV1,UBXN6_HUMAN,UBXN6,UBX domain-containing protein 6,NA,NA,NA,17.64129037711196,NA,17.511064040327238,NA,17.89970091163044,18.317807437973652,18.463236471257453,16.67987490110541,17.992237626824753,NA,17.990921348878736,NA,NA,18.233841082014862,NA,18.15941414387806,17.789544884298778,17.432497480723043,17.673424996900852,18.069360022980174,18.063093738846796,17.65353942562971,NA,18.13083603330026,NA,17.99445571269487,18.14863699439093,17.959354745639068,17.632791449045367,17.921228074086603,17.680836719162173,17.405860714728018,18.244511711005433,17.48466497460738,17.687727852677465
Q13618,CUL3_HUMAN,CUL3,Cullin-3,17.87846729684872,NA,NA,18.178568777032048,17.66359168500565,18.244346709135353,16.92743821622743,17.547949345919708,17.832584514093135,17.66570916899819,17.33220362658356,18.044228391426362,17.428147732795733,17.86284047327484,17.360290092783313,NA,17.806619296554636,17.419473318979954,17.940652855930274,17.823838262782097,17.667348236962894,17.569790694530358,17.988155802692027,NA,17.471667502661187,17.770508337969968,17.942725973112054,17.7933955098451,18.54172342917741,18.21716201624608,17.99533268272382,18.192967345211507,17.67133726698949,18.320459800954048,17.965703792339518,17.774635231722076,17.729463714031265,18.162572373890157
P35611,ADDA_HUMAN,ADD1,Alpha-adducin,16.631787300627856,16.622715127348858,18.26459591946744,17.655386904023022,16.669898760139752,15.896530243836175,18.21828102148787,17.20267970324492,17.09701591035541,17.763108291702498,18.425463256552696,17.037919762211295,17.468237174380448,16.343685966725168,18.074115009249013,18.666702196768753,18.297452278071923,18.280909709470276,18.876449168496624,18.056232360465245,17.50653128588491,18.943050919298724,18.332679559079356,17.14762126886819,16.46815556025998,16.41889282281543,15.881825976489425,18.100489070330607,NA,16.001305353998834,15.492337219242357,15.977066705426456,15.918242630910553,16.015503994848697,15.605113228067664,16.533600607486086,14.714087972903682,15.410078868737696
O75348,VATG1_HUMAN,ATP6V1G1,V-type proton ATPase subunit G 1,NA,NA,17.84773801507308,17.35191834446848,17.557491833548326,17.310951354882572,18.344469943176943,17.53387679525913,17.586436343703006,17.645345525818747,17.525165028229548,NA,17.77528945393339,17.601297566022147,18.14396698732557,NA,17.81487412094103,18.068031495249677,16.957206784069207,17.696753058515167,17.531197170091122,18.272172526981425,18.01542849222775,NA,17.859180139982378,16.978475400121315,17.669274039955834,17.422597607899814,17.867300545834564,17.190047430930974,17.718648076925998,17.72479545635632,17.58088294327021,17.425640880497628,17.651749980241075,17.402395955217273,17.817801553250042,17.591826553941512
P30622,CLIP1_HUMAN,CLIP1,CAP-Gly domain-containing linker protein 1,18.078372951906957,17.57933948011809,16.81795327916989,18.01769658581258,17.61704013564619,17.79879431185289,16.33990153625682,18.058079004249947,18.363853038635188,17.805677688317562,16.51098120027873,18.12955019951838,17.743053634442813,18.170196558556388,17.637820052510328,17.383581677195487,17.525450693400405,16.913630206292876,17.87600984851581,17.688805932422856,17.624933812014948,16.531320928115672,17.74164294991118,17.439485863841252,18.09067538224713,18.00531978657607,18.26964233068216,16.980576605053646,18.430533127934606,18.106673465696897,18.006832880638445,18.397967301006464,18.458667318416786,18.186945345659108,17.935507263942842,18.288698263950977,18.324615811669602,18.072880854690382
P63096,GNAI1_HUMAN,GNAI1,Guanine nucleotide-binding protein G(i) subunit alpha-1,NA,NA,18.03500079562969,NA,NA,16.704978299912295,17.190482176010633,18.144953555572968,16.316382884568537,16.599125470285568,18.993634680926405,16.646984537086247,NA,NA,NA,17.601410685404787,NA,18.595542193604878,16.86968030182954,NA,17.747611023371913,17.623690101609906,17.061482456904287,NA,16.57744869787985,16.217914170209397,NA,17.77246922085184,NA,NA,NA,NA,15.53862813301091,NA,NA,NA,NA,16.769998368950795
Q99613,EIF3C_HUMAN,EIF3C,Eukaryotic translation initiation factor 3 subunit C,17.603265426102826,NA,NA,18.0485923821609,17.69877273541231,17.754671915134082,18.020133769067368,17.794865589323706,17.56964081343551,17.78952807041562,17.69194914958046,17.340475044306036,17.688690186825365,17.79767495376236,NA,NA,17.788631109584077,17.669502539598856,17.184927032787343,17.616228920599443,17.703733272041323,17.223896084905956,17.700102125165756,17.284932357292266,18.01565195307283,17.770166862588244,17.77932393586064,16.88714608016613,17.875119882472262,18.130200109989474,18.077539339466327,18.140415849742613,18.404073714273306,18.379038380078732,17.84315719735539,18.55414966991679,17.91838243890595,17.758970684816283
O43242,PSMD3_HUMAN,PSMD3,26S proteasome non-ATPase regulatory subunit 3,18.036223867987722,18.286541412996176,16.80987121319512,17.76026031237181,17.48372128178362,17.415470125904097,17.255311598150136,17.35049308229893,17.373152333614183,17.816239387564032,17.265708767656825,17.646566634734874,17.70066455208774,17.67839670993029,18.191548625447417,17.831881616490985,18.141074600395605,17.1470461585704,18.14892728910961,17.919612736385307,17.517000747340614,17.605540094736053,17.320388971930388,17.843502901848183,17.583714994700067,17.23300983219569,17.53957540126476,17.394581503391628,17.50739279507314,17.95248411981058,17.862116818462013,18.170706232075116,18.01712858933006,17.910658450190738,17.98180362474822,17.997352953309647,17.542516345378644,17.890363970361538
P00156,CYB_HUMAN,MT-CYB,Cytochrome b,NA,NA,NA,17.61579382549388,18.31384596437763,NA,NA,NA,17.368315793227016,17.538606767638722,NA,NA,NA,NA,NA,NA,17.845615797073574,NA,17.040612997206058,17.304696699940152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.255369240214343,NA,17.877001016209128,18.468741094390936,18.091527882891125,17.549050356325896,NA
Q86VB7,C163A_HUMAN,CD163,Scavenger receptor cysteine-rich type 1 protein M130,17.068557748164295,NA,17.977583058070127,16.97952434380909,NA,16.41832481366735,19.817126379529142,17.208785706369344,16.4935230657545,17.046364329944232,17.732602112947564,NA,16.886825270391196,NA,NA,17.085949098724953,16.062516340853062,18.767889575570475,16.92376054383888,17.765981034082866,16.584809610923255,16.834363721070872,NA,16.24393649820041,NA,NA,NA,17.273334881046154,NA,NA,15.596032943214606,NA,NA,NA,NA,NA,16.252842862195102,NA
Q02818,NUCB1_HUMAN,NUCB1,Nucleobindin-1,NA,NA,NA,NA,17.685688674051935,17.352989486660825,17.956450929462495,17.31020741017238,17.527413755090254,NA,18.46908857061088,16.977444987714637,16.91089010999708,17.25359501244123,17.36206914635609,NA,NA,18.536629929571326,18.051005247238827,NA,NA,18.101796594578946,NA,NA,NA,17.270974849396286,NA,17.78891662229385,NA,17.23660671359243,17.169564991606336,17.425677793764105,16.9064552249957,17.51377894398264,17.54318485127701,NA,NA,17.66548034201876
Q08211,DHX9_HUMAN,DHX9,ATP-dependent RNA helicase A,16.98219580299278,NA,18.70183126117907,17.551074627349017,16.843070233682425,17.21694286912387,18.8833970832142,17.541410793132208,17.255464548789423,18.061355565442295,17.95571328277036,17.723181814962032,18.08667478117086,17.976160250898825,18.088478742262673,17.83355325771733,17.906699734523567,16.229707950777176,18.01846140510457,18.162879665426996,17.411311821320524,17.13651919640471,17.825263658008094,17.097456782097964,17.346825468845537,16.950853583765053,16.903815706327368,18.24001833329922,17.023107636262317,17.768740928386297,NA,17.51704208231197,17.67222370201137,17.09009782297553,17.86599961782145,17.472711020510335,16.796643429962206,17.583610651141896
Q8N5M1,ATPF2_HUMAN,ATPAF2,ATP synthase mitochondrial F1 complex assembly factor 2,17.628979613148285,17.1802023707252,NA,17.74309108926754,18.659442645497037,19.132910777291364,NA,17.530063800633997,17.32508298197103,17.352162831517475,NA,16.94722521180746,16.778533592744502,17.000365765638854,NA,NA,17.511609326622256,NA,17.09219420380752,17.175402667090825,17.818851979719994,NA,NA,NA,18.516982184612715,17.995260921469264,17.813955458666385,17.55394497012739,17.47760064876618,18.18416577390871,17.524258875066813,18.309015887275244,16.928542020547994,17.919129089007303,18.710866367005057,17.606953069184108,17.90438220202878,18.05520247829927
O75821,EIF3G_HUMAN,EIF3G,Eukaryotic translation initiation factor 3 subunit G,17.76439206170149,17.613872511052744,NA,17.48268889980842,18.50937807321638,16.95219498240475,17.350552345431673,17.901467565068216,17.890473699735832,17.816821762612218,16.883327440416753,17.941171217302557,18.058535890307045,17.730704866462748,17.983712874353383,17.608724620083375,17.73656094818287,16.64105012965941,17.463331566789275,17.580104379110587,16.984439993227713,17.495334225794213,17.951742376566607,18.140421520750117,17.38839879182996,17.352557161952817,17.647790064724752,17.660559373000794,17.50829473126469,17.551472709532025,17.493870694275362,17.60125919413911,18.04457746447538,17.703222648364495,17.51687817764226,17.82305933327647,17.354072292968446,17.88443003574953
Q14061,COX17_HUMAN,COX17,Cytochrome c oxidase copper chaperone,17.57309713577181,15.842587185640639,NA,17.61606959327257,16.25537183052564,18.7644897552267,15.934630263796326,16.949275232326155,17.09858310866852,16.59547207808248,15.208462203541762,17.11017491321289,16.72505631734753,17.898087912085913,17.740429002769204,NA,16.58639943050472,NA,16.816068757137227,17.163984794672047,17.20185091884979,16.414371068511652,17.383564647744866,17.607717819112317,17.574087029071467,18.17593189168004,17.86264873644909,16.978905771536887,17.20368156388468,17.204231899554596,17.036776959668455,17.774832144138546,17.522008916297622,17.12414066781187,17.590499372252737,16.67175008447805,17.21480834782211,17.347317737417985
Q9BUB7,TMM70_HUMAN,TMEM70,"Transmembrane protein 70, mitochondrial",NA,NA,NA,NA,18.397279634863988,18.899637395394354,NA,NA,NA,NA,NA,NA,NA,16.61333060936896,18.683113527930356,NA,16.931546833275643,15.605813361115487,NA,NA,NA,NA,NA,NA,18.084844411344797,NA,NA,NA,17.166394641660652,NA,17.72135204905562,17.23203416296781,NA,NA,18.184474403487005,NA,16.8597711134772,NA
Q15526,SURF1_HUMAN,SURF1,Surfeit locus protein 1,17.94058649859837,NA,NA,18.328483235671506,19.25620144675656,18.622918486100478,17.362815050217907,17.16423986187233,17.544355901763034,17.53155324619626,16.31924316568577,17.381437462493963,NA,17.926415393654466,18.11920429155941,NA,17.197610493765264,NA,17.210497724413095,16.966706778928014,17.55168335431152,NA,17.114544558066985,16.86133921246843,17.505567725877988,17.827754233505708,17.303121790935705,17.130780439281057,17.822602874427652,17.34843146857019,17.95785026452621,18.92963816547196,18.10938342555987,18.570685632990234,18.476693532203075,17.19484918259365,17.65664088461183,17.125467490482865
O43865,SAHH2_HUMAN,AHCYL1,S-adenosylhomocysteine hydrolase-like protein 1,17.906206950663343,17.111407208229924,16.17214999328772,17.68063225480674,17.836467678241224,18.07140737751988,17.472221678420595,18.183933688849933,17.672378999864133,17.717390556173346,17.273742151436366,17.89763243038274,17.743709160893346,18.053516604561977,17.129831135054374,17.265873839360655,18.023714110395918,16.990023069645233,17.649716798143984,17.83016205342498,17.895283631049047,17.93840448904919,17.321859883722823,18.033423442491074,17.874089094508523,17.691952719784254,17.781019334206476,17.48709227875672,18.053491064452917,17.69563732673044,18.342811470862582,17.686148657844917,17.99100401079907,17.98954970051359,18.181356560293175,18.07912730051852,18.4007037634135,17.67881796728948
O00186,STXB3_HUMAN,STXBP3,Syntaxin-binding protein 3,18.090192577164185,NA,16.779133635241717,17.14700693039867,17.71982638758417,17.684745685700683,16.88961934564571,17.713351122616725,17.706844807420655,17.580149873002654,16.295819156768502,17.81920499819538,17.516781865434666,18.19996140608733,NA,16.75635440512525,17.532244590696216,16.191836971412524,17.217731380219735,17.58345933860181,17.960869288681142,17.56090320811195,17.328153829430917,17.704223415764524,18.01307036742819,17.35342907630991,17.812691987446478,17.8100236381847,18.24563805605314,17.385641198073433,17.31629679350424,18.30825473193622,17.69390666943858,18.00934793675062,18.092304152765625,18.026168456309232,17.637578793666815,17.519544497736856
Q8N2U0,TM256_HUMAN,TMEM256,Transmembrane protein 256,NA,NA,18.363472012481235,17.860526777964658,17.53341259026573,17.36300110384793,18.15696524840384,NA,NA,17.15177371012616,17.448341099199997,17.292637966810496,17.37576605365135,NA,17.27859398014046,17.98926233027885,16.62426616415642,18.00699997523769,17.173409370571466,16.613659021981288,17.460610326219065,17.671201558535977,17.52358706388077,NA,16.851976836623603,NA,NA,17.752755243998475,NA,NA,15.585492702948391,NA,16.101635701619966,16.30879508277224,NA,16.570533288613017,17.223083163301858,NA
